order,urn,name,name_acronym,party,party_acronym,vote,estrato_visual,color_rgba,sim_seed,extraction_rank,bandeja_destino,sim_id,pos_x,pos_y,pos_z,rot_x,rot_y,rot_z,conteo_orden,conteo_rol,conteo_z
60,urn2,Silvana Robles,SR,Bancada Socialista,BS,OPCION 4,Cluster_10,"(0.5, 0.5, 0.5, 1.0)",4695,51,bandeja1,2,-0.011592,4.049836,0.245226,-18.09,-16.17,21.26,1,OPCION 4,0.5
48,urn2,Francis Paredes,FP,Podemos Perú,PP,INDETERMINADO,Cluster_9,"(0.6, 1.0, 0.2, 1.0)",4695,50,bandeja1,2,-0.00695,4.048095,0.236487,-21.54,11.04,87.57,2,OPCION 2,0.6
69,urn2,Carlos Zeballos,CZ,Bloque Democrático Popular,BDP,INDETERMINADO,Cluster_11,"(0.4, 0.2, 0.0, 1.0)",4695,47,bandeja1,2,-0.066758,3.989977,0.228577,18.96,55.68,-151.25,3,OPCION 4,0.7
4,urn1,Luis Alegría,LA,Fuerza Popular,FP,OPCION 2,Cluster_1,"(1.0, 0.2, 0.2, 1.0)",4695,40,bandeja1,2,0.05398,4.017454,0.21608,-19.37,6.35,111.22,4,OPCION 2,0.8
1,urn1,María Agüero,MA,Perú Libre,PL,OPCION 4,Cluster_1,"(1.0, 0.2, 0.2, 1.0)",4695,39,bandeja1,2,0.022829,3.962752,0.21469,-57.39,-15.68,89.88,5,OPCION 4,0.9
72,urn2,Margot Palacios,MP,No agrupado,NA,INDETERMINADO,Cluster_11,"(0.4, 0.2, 0.0, 1.0)",4695,44,bandeja1,2,0.011301,3.96011,0.214281,-51.89,-32.52,76.97,6,OPCION 4,1.0
66,urn2,Nivardo Tello,NT,Perú Libre,PL,OPCION 4,Cluster_11,"(0.4, 0.2, 0.0, 1.0)",4695,46,bandeja1,2,-0.067654,3.985353,0.207653,55.92,-16.37,-72.92,7,OPCION 4,1.1
73,urn2,Hilda Portero,HP,Acción Popular,AP,INDETERMINADO,Cluster_11,"(0.4, 0.2, 0.0, 1.0)",4695,43,bandeja1,2,-0.009843,4.05688,0.220637,-6.32,-22.38,-5.64,8,OPCION 4,1.2
68,urn2,Jorge Zeballos,JZ,Renovación Popular,RP,INDETERMINADO,Cluster_11,"(0.4, 0.2, 0.0, 1.0)",4695,41,bandeja1,2,-0.00527,3.958092,0.206077,-49.1,-37.41,72.07,9,OPCION 4,1.3
3,urn1,Yorel Alcarraz,YA,Somos Perú,SP,INDETERMINADO,Cluster_1,"(1.0, 0.2, 0.2, 1.0)",4695,33,bandeja1,2,-0.017571,4.055525,0.20011,-3.98,-21.98,13.36,10,OPCION 4,1.4
17,urn1,Nelcy Heidinger,NH,Alianza para el Progreso,APP,INDETERMINADO,Cluster_2,"(0.2, 0.8, 0.2, 1.0)",4695,30,bandeja1,2,0.029762,4.047208,0.197261,11.41,-16.91,-31.16,11,OPCION 4,1.5
71,urn2,Luis Aragón,LA,Acción Popular,AP,INDETERMINADO,Cluster_11,"(0.4, 0.2, 0.0, 1.0)",4695,45,bandeja1,2,-0.016989,3.957455,0.205868,-52.23,-31.18,78.23,12,OPCION 2,1.6
63,urn2,Wilson Soto,WS,Acción Popular,AP,INDETERMINADO,Cluster_11,"(0.4, 0.2, 0.0, 1.0)",4695,49,bandeja1,2,-0.064803,3.971808,0.191199,47.02,-37.92,-53.88,13,OPCION 2,1.7
11,urn1,Pasión Dávila,PD,Bancada Socialista,BS,OPCION 4,Cluster_2,"(0.2, 0.8, 0.2, 1.0)",4695,28,bandeja1,2,-0.004727,4.04193,0.173735,13.2,-15.57,-37.63,14,OPCION 4,1.8
62,urn2,Eduardo Salhuana,ES,Alianza para el Progreso,APP,INDETERMINADO,Cluster_11,"(0.4, 0.2, 0.0, 1.0)",4695,48,bandeja1,2,-0.05233,3.955849,0.18948,36.78,-47.76,-38.95,15,OPCION 2,1.9
28,urn1,Magally Santisteban,MS,Fuerza Popular,FP,INDETERMINADO,Cluster_3,"(0.2, 0.5, 1.0, 1.0)",4695,20,bandeja1,2,0.000446,4.044298,0.165092,12.79,-15.98,-36.21,16,OPCION 4,2.0
70,urn2,Ana Zegarra,AZ,Somos Perú,SP,INDETERMINADO,Cluster_11,"(0.4, 0.2, 0.0, 1.0)",4695,42,bandeja1,2,-0.033188,3.942177,0.194953,27.42,-53.7,-23.27,17,OPCION 4,2.1
14,urn1,Alex Flores,AF,Bancada Socialista,BS,OPCION 4,Cluster_2,"(0.2, 0.8, 0.2, 1.0)",4695,21,bandeja1,2,-1e-06,4.043995,0.144093,12.52,-16.29,-34.61,18,OPCION 4,2.2
6,urn1,Nilza Chacón,NC,Fuerza Popular,FP,INDETERMINADO,Cluster_1,"(1.0, 0.2, 0.2, 1.0)",4695,35,bandeja1,2,-0.051697,3.994301,0.158324,-13.7,-29.4,52.65,19,OPCION 2,2.3
22,urn1,Jorge Marticorena,JM,Alianza para el Progreso,APP,INDETERMINADO,Cluster_3,"(0.2, 0.5, 1.0, 1.0)",4695,18,bandeja1,2,-0.000377,4.043578,0.15426,13.37,-15.64,-37.94,20,OPCION 4,2.4
5,urn1,José Balcázar,JB,Perú Libre,PL,OPCION 4,Cluster_1,"(1.0, 0.2, 0.2, 1.0)",4695,36,bandeja1,2,0.073177,3.988085,0.1517,92.62,-4.2,78.29,21,OPCION 4,2.5
16,urn1,Idelso García,IG,Alianza para el Progreso,APP,INDETERMINADO,Cluster_2,"(0.2, 0.8, 0.2, 1.0)",4695,24,bandeja1,2,-0.049076,3.972286,0.141991,-30.64,11.2,134.59,22,OPCION 2,2.6
23,urn1,Esdras Medina,EM,Renovación Popular,RP,INDETERMINADO,Cluster_3,"(0.2, 0.5, 1.0, 1.0)",4695,15,bandeja1,2,0.001032,4.047285,0.134215,9.42,-18.08,-25.37,23,OPCION 2,2.7
9,urn1,Flavio Cruz,FC,Perú Libre,PL,OPCION 4,Cluster_1,"(1.0, 0.2, 0.2, 1.0)",4695,27,bandeja1,2,0.02725,3.954964,0.152034,159.07,-72.96,9.53,24,OPCION 4,2.8
8,urn1,Isabel Cortez,IC,No agrupado,NA,INDETERMINADO,Cluster_1,"(1.0, 0.2, 0.2, 1.0)",4695,31,bandeja1,2,0.083377,3.987488,0.155264,92.7,-3.68,78.41,25,OPCION 4,2.9
29,urn1,Rosio Torres,RT,Alianza para el Progreso,APP,INDETERMINADO,Cluster_3,"(0.2, 0.5, 1.0, 1.0)",4695,16,bandeja1,2,0.005294,4.046827,0.125263,9.78,-18.1,-26.48,26,OPCION 2,3.0
18,urn1,Mery Infantes,MI,Fuerza Popular,FP,INDETERMINADO,Cluster_2,"(0.2, 0.8, 0.2, 1.0)",4695,29,bandeja1,2,-0.043635,3.971637,0.1332,-17.49,-27.64,60.91,27,OPCION 2,3.1
12,urn1,Hamlet Echeverría,HE,Juntos por el Perú,JPP,OPCION 4,Cluster_2,"(0.2, 0.8, 0.2, 1.0)",4695,32,bandeja1,2,0.062004,3.984039,0.147983,92.63,-4.28,78.34,28,OPCION 4,3.2
2,urn1,Alejandro Aguinaga,AA,Fuerza Popular,FP,INDETERMINADO,Cluster_1,"(1.0, 0.2, 0.2, 1.0)",4695,38,bandeja1,2,-0.073428,4.041754,0.130071,-90.32,-12.13,56.71,29,OPCION 2,3.3
24,urn1,Segundo Montalvo,SM,Perú Libre,PL,INDETERMINADO,Cluster_3,"(0.2, 0.5, 1.0, 1.0)",4695,14,bandeja1,2,0.040597,4.077299,0.127282,-89.8,-1.19,-27.51,30,OPCION 4,3.4
15,urn1,Víctor Flores,VF,Fuerza Popular,FP,INDETERMINADO,Cluster_2,"(0.2, 0.8, 0.2, 1.0)",4695,19,bandeja1,2,-0.014262,4.040154,0.107659,10.32,-18.0,-29.41,31,OPCION 4,3.5
20,urn1,Judith Laura,JL,Podemos Perú,PP,INDETERMINADO,Cluster_2,"(0.2, 0.8, 0.2, 1.0)",4695,23,bandeja1,2,-0.037305,3.964307,0.123225,-15.16,-28.76,56.67,32,OPCION 4,3.6
31,urn1,Jhakeline Ugarte,JU,Juntos por el Perú,JPP,OPCION 4,Cluster_4,"(1.0, 0.8, 0.0, 1.0)",4695,11,bandeja1,2,0.005523,4.04683,0.094259,10.37,-18.08,-30.36,33,OPCION 4,3.7
27,urn1,Abel Reyes,AR,Perú Libre,PL,OPCION 4,Cluster_3,"(0.2, 0.5, 1.0, 1.0)",4695,22,bandeja1,2,-0.039515,3.969625,0.111545,22.98,-22.48,-20.99,34,OPCION 4,3.8
7,urn1,Luis Cordero,LC,Alianza para el Progreso,APP,INDETERMINADO,Cluster_1,"(1.0, 0.2, 0.2, 1.0)",4695,37,bandeja1,2,-0.07954,4.050386,0.110098,-88.87,-99.65,55.83,35,VICIADO,3.9
25,urn1,Auristela Obando,AO,Fuerza Popular,FP,INDETERMINADO,Cluster_3,"(0.2, 0.5, 1.0, 1.0)",4695,26,bandeja1,2,0.025469,3.912861,0.137151,92.43,-1.99,21.47,36,OPCION 2,4.0
38,urn1,Mary Acuña,MA,Alianza para el Progreso,APP,INDETERMINADO,Cluster_4,"(1.0, 0.8, 0.0, 1.0)",4695,7,bandeja1,2,0.055808,3.993964,0.102208,-18.32,-2.99,82.29,37,OPCION 2,4.1
10,urn1,José Cueto,JC,Renovación Popular,RP,INDETERMINADO,Cluster_1,"(1.0, 0.2, 0.2, 1.0)",4695,34,bandeja1,2,0.04964,3.978753,0.144349,92.66,-3.9,77.29,38,OPCION 4,4.2
13,urn1,Jorge Flores,JF,Alianza para el Progreso,APP,INDETERMINADO,Cluster_2,"(0.2, 0.8, 0.2, 1.0)",4695,25,bandeja1,2,-0.036158,3.963253,0.100153,-15.49,-27.48,58.02,39,OPCION 4,4.3
26,urn1,César Revilla,CR,Fuerza Popular,FP,INDETERMINADO,Cluster_3,"(0.2, 0.5, 1.0, 1.0)",4695,17,bandeja1,2,-0.007276,4.045675,0.100054,8.85,-18.76,-25.88,40,OPCION 2,4.4
40,urn1,Patricia Chirinos,PC,Renovación Popular,RP,OPCION 4,Cluster_4,"(1.0, 0.8, 0.0, 1.0)",4695,1,bandeja1,2,-0.041222,3.989826,0.073623,14.7,-18.14,-30.4,41,OPCION 4,4.5
36,urn1,Norma Yarrow,NY,Renovación Popular,RP,INDETERMINADO,Cluster_4,"(1.0, 0.8, 0.0, 1.0)",4695,9,bandeja1,2,-0.032039,4.043348,0.067469,-13.04,-18.37,39.78,42,OPCION 4,4.6
19,urn1,Patricia Juárez,PJ,Fuerza Popular,FP,INDETERMINADO,Cluster_2,"(0.2, 0.8, 0.2, 1.0)",4695,8,bandeja1,2,0.027449,3.952161,0.081597,-7.57,-14.65,29.64,43,OPCION 4,4.7
35,urn1,José Williams,JW,Avanza País,AvP,INDETERMINADO,Cluster_4,"(1.0, 0.8, 0.0, 1.0)",4695,12,bandeja1,2,-0.010004,4.04266,0.066008,3.7,-22.47,-9.93,44,OPCION 2,4.8
21,urn1,George Málaga,GM,No agrupado,NA,INDETERMINADO,Cluster_3,"(0.2, 0.5, 1.0, 1.0)",4695,13,bandeja1,2,0.013394,4.047719,0.065049,-0.32,-22.81,0.34,45,OPCION 2,4.9
34,urn1,Elvis Vergara,EV,Acción Popular,AP,INDETERMINADO,Cluster_4,"(1.0, 0.8, 0.0, 1.0)",4695,6,bandeja1,2,4.3e-05,3.95441,0.063304,7.23,-14.69,-23.85,46,OPCION 2,5.0
37,urn1,Óscar Zea,OZ,Somos Perú,SP,INDETERMINADO,Cluster_4,"(1.0, 0.8, 0.0, 1.0)",4695,5,bandeja1,2,0.021419,3.959808,0.05985,0.13,-16.65,3.59,47,OPCION 2,5.1
33,urn1,Elías Varas,EV,Juntos por el Perú,JPP,OPCION 4,Cluster_4,"(1.0, 0.8, 0.0, 1.0)",4695,4,bandeja1,2,0.05297,3.978992,0.059893,-14.75,-7.4,70.93,48,OPCION 4,5.2
39,urn1,Segundo Acuña,SA,Honor y Democracia,HyD,INDETERMINADO,Cluster_4,"(1.0, 0.8, 0.0, 1.0)",4695,2,bandeja1,2,0.035966,4.039323,0.064698,0.52,-22.24,-3.9,49,OPCION 4,5.3
30,urn1,Adriana Tudela,AT,Avanza País,AvP,INDETERMINADO,Cluster_3,"(0.2, 0.5, 1.0, 1.0)",4695,10,bandeja1,2,-0.043954,3.970312,0.086307,-26.8,16.41,146.14,50,OPCION 4,5.4
32,urn1,Héctor Valer,HV,Somos Perú,SP,INDETERMINADO,Cluster_4,"(1.0, 0.8, 0.0, 1.0)",4695,3,bandeja1,2,0.057987,4.020669,0.051818,-11.59,3.66,111.48,51,OPCION 2,5.5
8,urn2,Rosselli Amuruz,RA,Avanza País,AvP,INDETERMINADO,Cluster_5,"(0.8, 0.2, 1.0, 1.0)",4695,109,bandeja2,2,0.013238,-3.984861,0.28708,-47.02,5.44,14.77,52,OPCION 2,5.6
7,urn2,Carlos Alva,CA,Acción Popular,AP,INDETERMINADO,Cluster_5,"(0.8, 0.2, 1.0, 1.0)",4695,106,bandeja2,2,-0.016722,-4.05153,0.264745,-8.8,-30.29,86.29,53,OPCION 2,5.7
6,urn2,Maria del Carmen Alva,MCA,Acción Popular,AP,OPCION 2,Cluster_5,"(0.8, 0.2, 1.0, 1.0)",4695,99,bandeja2,2,0.080138,-4.018013,0.278797,79.76,-15.84,83.52,54,OPCION 2,5.8
2,urn2,Waldemar Cerrón,WC,Perú Libre,PL,OPCION 4,Cluster_5,"(0.8, 0.2, 1.0, 1.0)",4695,111,bandeja2,2,0.017537,-3.92862,0.293496,-49.88,-34.26,-26.08,55,OPCION 4,5.9
24,urn2,Diana Gonzáles,DG,Avanza País,AvP,INDETERMINADO,Cluster_7,"(1.0, 0.5, 0.0, 1.0)",4695,105,bandeja2,2,0.01797,-4.05441,0.288856,-3.63,-38.06,117.64,56,OPCION 2,6.0
1,urn2,Fernando Rospigliosi,FR,Fuerza Popular,FP,INDETERMINADO,Cluster_5,"(0.8, 0.2, 1.0, 1.0)",4695,113,bandeja2,2,-0.019747,-3.967335,0.299571,-57.51,-8.89,-6.22,57,OPCION 4,6.1
16,urn2,Eduardo Castillo,EC,Fuerza Popular,FP,INDETERMINADO,Cluster_6,"(0.0, 1.0, 1.0, 1.0)",4695,102,bandeja2,2,0.030463,-4.033521,0.258271,4.96,-27.27,101.51,58,OPCION 4,6.2
3,urn2,Ilich López,IL,Acción Popular,AP,OPCION 2,Cluster_5,"(0.8, 0.2, 1.0, 1.0)",4695,112,bandeja2,2,-0.040275,-3.982618,0.289471,-39.46,-28.55,-20.41,59,OPCION 2,6.3
20,urn2,Victor Cutipa,VC,Juntos por el Perú,JPP,OPCION 4,Cluster_6,"(0.0, 1.0, 1.0, 1.0)",4695,101,bandeja2,2,0.032213,-3.976542,0.243844,15.31,7.43,7.69,60,OPCION 4,6.4
4,urn2,Lady Camones,LC,Alianza para el Progreso,APP,INDETERMINADO,Cluster_5,"(0.8, 0.2, 1.0, 1.0)",4695,110,bandeja2,2,0.011312,-3.928089,0.27404,-51.56,-31.09,-23.0,61,OPCION 2,6.5
9,urn2,José Arriola,JA,Podemos Perú,PP,INDETERMINADO,Cluster_5,"(0.8, 0.2, 1.0, 1.0)",4695,96,bandeja2,2,0.030142,-4.038613,0.244764,7.67,-26.46,95.45,62,OPCION 4,6.6
22,urn2,Gladys Echaíz,GE,Honor y Democracia,HyD,INDETERMINADO,Cluster_7,"(1.0, 0.5, 0.0, 1.0)",4695,104,bandeja2,2,-0.057201,-4.001463,0.227042,32.31,-32.98,-56.71,63,OPCION 4,6.7
25,urn2,Paul Gutiérrez,PG,Somos Perú,SP,INDETERMINADO,Cluster_7,"(1.0, 0.5, 0.0, 1.0)",4695,97,bandeja2,2,0.03115,-4.030646,0.237124,26.41,-7.94,37.88,64,OPCION 4,6.8
17,urn2,Roberto Chiabra,RC,Alianza para el Progreso,APP,INDETERMINADO,Cluster_6,"(0.0, 1.0, 1.0, 1.0)",4695,103,bandeja2,2,-0.073497,-3.941199,0.218541,68.87,-89.91,-107.56,65,OPCION 2,6.9
10,urn2,Alfredo Azurín,AA,Somos Perú,SP,INDETERMINADO,Cluster_5,"(0.8, 0.2, 1.0, 1.0)",4695,108,bandeja2,2,0.013619,-3.931203,0.260353,-52.17,-29.79,-21.83,66,OPCION 4,7.0
11,urn2,Rosangella Barbarán,RB,Fuerza Popular,FP,INDETERMINADO,Cluster_6,"(0.0, 1.0, 1.0, 1.0)",4695,93,bandeja2,2,0.042065,-3.999412,0.225977,16.72,-5.11,49.89,67,OPCION 4,7.1
35,urn2,Pedro Martínez,PM,Acción Popular,AP,OPCION 2,Cluster_8,"(1.0, 0.4, 0.7, 1.0)",4695,81,bandeja2,2,-0.050888,-3.993349,0.202801,19.45,27.56,-129.06,68,OPCION 2,7.2
5,urn2,Alejandro Cavero,AC,Avanza País,AvP,INDETERMINADO,Cluster_5,"(0.8, 0.2, 1.0, 1.0)",4695,107,bandeja2,2,0.007023,-3.925555,0.205058,-82.04,-2.2,-1.99,69,OPCION 4,7.3
13,urn2,Guido Bellido,GR,Podemos Perú,FP,INDETERMINADO,Cluster_6,"(0.0, 1.0, 1.0, 1.0)",4695,100,bandeja2,2,-0.062361,-4.061556,0.193508,89.19,0.01,-46.65,70,OPCION 4,7.4
19,urn2,María Córdova,MC,Renovación Popular,RP,INDETERMINADO,Cluster_6,"(0.0, 1.0, 1.0, 1.0)",4695,82,bandeja2,2,-0.050986,-3.992489,0.190918,19.95,27.22,-127.96,71,OPCION 2,7.5
14,urn2,Juan Burgos,JB,Podemos Perú,PP,INDETERMINADO,Cluster_6,"(0.0, 1.0, 1.0, 1.0)",4695,98,bandeja2,2,0.005813,-4.046146,0.20951,17.06,-3.82,45.66,72,OPCION 4,7.6
39,urn2,Jorge Montoya,JM,Honor y Democracia,HyD,INDETERMINADO,Cluster_8,"(1.0, 0.4, 0.7, 1.0)",4695,79,bandeja2,2,0.008574,-3.932962,0.185972,-78.01,-49.71,-10.86,73,OPCION 2,7.7
30,urn2,Elva Julon,EJ,Alianza para el Progreso,APP,INDETERMINADO,Cluster_7,"(1.0, 0.5, 0.0, 1.0)",4695,94,bandeja2,2,0.008168,-4.043539,0.199885,17.51,-3.85,44.23,74,OPCION 4,7.8
27,urn2,Raúl Huamán,RH,Fuerza Popular,FP,INDETERMINADO,Cluster_7,"(1.0, 0.5, 0.0, 1.0)",4695,80,bandeja2,2,-0.050358,-3.996073,0.178991,20.83,26.62,-126.23,75,OPCION 2,7.9
31,urn2,Nieves Limachi,NL,Juntos por el Perú,JPP,OPCION 4,Cluster_8,"(1.0, 0.4, 0.7, 1.0)",4695,89,bandeja2,2,0.064084,-4.061822,0.174706,89.27,-0.14,44.9,76,OPCION 4,8.0
23,urn2,Jhaec Espinoza,JE,Podemos Perú,PP,INDETERMINADO,Cluster_7,"(1.0, 0.5, 0.0, 1.0)",4695,92,bandeja2,2,0.006317,-4.043407,0.18976,17.2,-5.48,49.56,77,OPCION 4,8.1
15,urn2,Ernesto Bustamante,EB,Fuerza Popular,FP,INDETERMINADO,Cluster_6,"(0.0, 1.0, 1.0, 1.0)",4695,91,bandeja2,2,0.057362,-4.054784,0.179071,89.3,-5.37,44.97,78,OPCION 2,8.2
36,urn2,Elizabeth Medina,EM,Somos Perú,SP,INDETERMINADO,Cluster_8,"(1.0, 0.4, 0.7, 1.0)",4695,83,bandeja2,2,0.017076,-3.940464,0.158661,-83.66,15.88,0.68,79,OPCION 4,8.3
29,urn2,Heidy Juárez,HJ,Podemos Perú,PP,INDETERMINADO,Cluster_7,"(1.0, 0.5, 0.0, 1.0)",4695,76,bandeja2,2,-0.056771,-4.00279,0.162066,31.8,10.1,-92.31,80,OPCION 4,8.4
28,urn2,María Jáuregui,MJ,Renovación Popular,RP,INDETERMINADO,Cluster_7,"(1.0, 0.5, 0.0, 1.0)",4695,88,bandeja2,2,0.051169,-3.961501,0.163531,-113.71,104.82,-24.22,81,OPCION 2,8.5
33,urn2,Jeny López,JL,Fuerza Popular,FP,INDETERMINADO,Cluster_8,"(1.0, 0.4, 0.7, 1.0)",4695,74,bandeja2,2,-0.051198,-4.011735,0.152582,30.57,14.46,-99.36,82,VICIADO,8.6
26,urn2,Noelia Herrera,NH,Renovación Popular,RP,INDETERMINADO,Cluster_7,"(1.0, 0.5, 0.0, 1.0)",4695,95,bandeja2,2,0.006782,-4.045498,0.178954,17.77,-4.3,44.72,83,OPCION 2,8.7
12,urn2,Diego Bazán,DB,Renovación Popular,RP,INDETERMINADO,Cluster_6,"(0.0, 1.0, 1.0, 1.0)",4695,90,bandeja2,2,0.03979,-4.05297,0.142531,42.68,-10.32,49.98,84,OPCION 2,8.8
21,urn2,Raúl Doroteo,RD,No agrupado,NA,INDETERMINADO,Cluster_7,"(1.0, 0.5, 0.0, 1.0)",4695,85,bandeja2,2,0.038043,-3.978955,0.147304,-84.15,11.09,-0.42,85,OPCION 4,8.9
32,urn2,Juan Lizarzaburu,JL,Alianza para el Progreso,APP,INDETERMINADO,Cluster_8,"(1.0, 0.4, 0.7, 1.0)",4695,84,bandeja2,2,0.036125,-3.988522,0.145995,-84.18,9.82,-0.6,86,OPCION 4,9.0
18,urn2,Miguel Ciccia,MC,Renovación Popular,RP,INDETERMINADO,Cluster_6,"(0.0, 1.0, 1.0, 1.0)",4695,87,bandeja2,2,0.038877,-3.969211,0.147843,-84.2,9.04,-0.89,87,OPCION 4,9.1
37,urn2,Isaac Mita,IM,Perú Libre,PL,OPCION 4,Cluster_8,"(1.0, 0.4, 0.7, 1.0)",4695,71,bandeja2,2,-0.056637,-4.007181,0.138037,33.03,6.23,-86.22,88,OPCION 4,9.2
38,urn2,Silvia Monteza,SM,Acción Popular,AP,INDETERMINADO,Cluster_8,"(1.0, 0.4, 0.7, 1.0)",4695,86,bandeja2,2,0.036873,-3.950181,0.152447,-83.88,6.06,-0.5,89,OPCION 4,9.3
41,urn2,Juan Mori,JM,Acción Popular,FP,INDETERMINADO,Cluster_9,"(0.6, 1.0, 0.2, 1.0)",4695,78,bandeja2,2,0.025206,-4.057153,0.134653,36.44,24.39,10.08,90,VICIADO,9.4
65,urn2,María Taipe,MT,Perú Libre,PL,OPCION 4,Cluster_11,"(0.4, 0.2, 0.0, 1.0)",4695,53,bandeja2,2,0.030883,-3.917256,0.131806,-89.29,-0.43,-18.65,91,OPCION 4,9.5
52,urn2,Alfredo Sinche,AS,Bancada Socialista,BS,OPCION 4,Cluster_10,"(0.5, 0.5, 0.5, 1.0)",4695,68,bandeja2,2,0.037189,-4.040366,0.111402,12.97,-30.24,82.12,92,OPCION 4,9.6
51,urn2,Susel Paredes,SP,Bloque Democrático Popular,BDP,INDETERMINADO,Cluster_10,"(0.5, 0.5, 0.5, 1.0)",4695,75,bandeja2,2,-0.057739,-4.006699,0.12546,33.18,5.34,-84.95,93,OPCION 2,9.7
55,urn2,Segundo Quiroz,SQ,Alianza para el Progreso,APP,INDETERMINADO,Cluster_10,"(0.5, 0.5, 0.5, 1.0)",4695,77,bandeja2,2,0.013324,-4.052184,0.131904,-32.01,29.61,-102.02,94,OPCION 2,9.8
40,urn2,Jorge Morante,JM,Somos Perú,SP,INDETERMINADO,Cluster_8,"(1.0, 0.4, 0.7, 1.0)",4695,72,bandeja2,2,-0.054043,-4.009424,0.115687,33.09,8.21,-89.29,95,OPCION 2,9.9
56,urn2,Wilson Quispe,WQ,Juntos por el Perú,JPP,OPCION 4,Cluster_10,"(0.5, 0.5, 0.5, 1.0)",4695,60,bandeja2,2,0.036666,-4.04068,0.099658,14.59,-29.72,78.8,96,OPCION 4,10.0
42,urn2,Martha Moyano,MM,Fuerza Popular,FP,INDETERMINADO,Cluster_9,"(0.6, 1.0, 0.2, 1.0)",4695,73,bandeja2,2,-0.04518,-4.029194,0.10704,25.01,-24.15,-35.23,97,OPCION 4,10.1
47,urn2,Javier Padilla,JP,Honor y Democracia,HyD,INDETERMINADO,Cluster_9,"(0.6, 1.0, 0.2, 1.0)",4695,66,bandeja2,2,0.024288,-3.959128,0.107431,1.19,10.78,-18.58,98,OPCION 2,10.2
44,urn2,Leslie Olivos,LO,Fuerza Popular,FP,INDETERMINADO,Cluster_9,"(0.6, 1.0, 0.2, 1.0)",4695,70,bandeja2,2,-0.040846,-4.03475,0.097367,-28.04,-20.4,70.09,99,OPCION 2,10.3
57,urn2,Jaime Quito,JQ,Bancada Socialista,BS,OPCION 4,Cluster_10,"(0.5, 0.5, 0.5, 1.0)",4695,64,bandeja2,2,0.015489,-4.047441,0.088007,21.14,-24.8,62.47,100,OPCION 4,10.4
43,urn2,Alejandro Muñante,AM,Renovación Popular,RP,INDETERMINADO,Cluster_9,"(0.6, 1.0, 0.2, 1.0)",4695,69,bandeja2,2,-0.048787,-3.929644,0.092511,27.24,-89.87,-82.71,101,OPCION 2,10.5
54,urn2,Kelly Portalatino,KP,Perú Libre,PL,OPCION 4,Cluster_10,"(0.5, 0.5, 0.5, 1.0)",4695,55,bandeja2,2,0.08303,-4.010637,0.082551,96.24,-2.12,81.28,102,OPCION 4,10.6
46,urn2,Flor Medina,FM,No agrupado,NA,INDETERMINADO,Cluster_9,"(0.6, 1.0, 0.2, 1.0)",4695,67,bandeja2,2,-0.053658,-3.921048,0.113626,21.97,-89.86,-77.3,103,OPCION 2,10.7
50,urn2,Alex Paredes,AP,Somos Perú,SP,INDETERMINADO,Cluster_9,"(0.6, 1.0, 0.2, 1.0)",4695,65,bandeja2,2,-0.001852,-4.047853,0.079209,20.17,-24.42,61.25,104,OPCION 2,10.8
58,urn2,Tania Ramírez,TR,Fuerza Popular,FP,INDETERMINADO,Cluster_10,"(0.5, 0.5, 0.5, 1.0)",4695,57,bandeja2,2,0.02792,-3.950211,0.08475,5.19,-1.18,-33.94,105,OPCION 2,10.9
61,urn2,Magaly Ruíz,MR,Alianza para el Progreso,APP,INDETERMINADO,Cluster_11,"(0.4, 0.2, 0.0, 1.0)",4695,61,bandeja2,2,-0.045096,-3.989603,0.085,9.08,-19.02,29.26,106,OPCION 2,11.0
49,urn2,Karol Paredes,KP,Avanza País,AvP,INDETERMINADO,Cluster_9,"(0.6, 1.0, 0.2, 1.0)",4695,58,bandeja2,2,0.025705,-3.949845,0.074323,4.63,-1.96,-24.4,107,OPCION 4,11.1
45,urn2,Ariana Orué,AO,Podemos Perú,PP,INDETERMINADO,Cluster_9,"(0.6, 1.0, 0.2, 1.0)",4695,62,bandeja2,2,0.017283,-4.036844,0.060504,18.42,-3.34,-12.74,108,OPCION 2,11.2
64,urn2,Germán Tacuri,GT,Juntos por el Perú,JPP,OPCION 4,Cluster_11,"(0.4, 0.2, 0.0, 1.0)",4695,56,bandeja2,2,0.027893,-3.947928,0.065123,4.27,-1.34,-24.6,109,OPCION 4,11.3
53,urn2,Luis Picón,LP,Podemos Perú,PP,INDETERMINADO,Cluster_10,"(0.5, 0.5, 0.5, 1.0)",4695,63,bandeja2,2,-0.042695,-3.995458,0.074249,15.45,-14.93,5.57,110,OPCION 4,11.4
59,urn2,Janet Rivas,JR,Perú Libre,PL,OPCION 4,Cluster_10,"(0.5, 0.5, 0.5, 1.0)",4695,54,bandeja2,2,0.016852,-3.982599,0.044916,-0.12,0.01,-24.94,111,OPCION 4,11.5
67,urn2,Cheryl Trigozo,CT,Renovación Popular,RP,INDETERMINADO,Cluster_11,"(0.4, 0.2, 0.0, 1.0)",4695,52,bandeja2,2,0.023412,-3.953139,0.054365,0.5,-0.09,-25.85,112,OPCION 2,11.6
34,urn2,José Luna,JL,Podemos Perú,PP,INDETERMINADO,Cluster_8,"(1.0, 0.4, 0.7, 1.0)",4695,59,bandeja2,2,-0.00552,-4.014809,0.055676,16.85,0.18,-23.92,113,OPCION 4,11.7
